ClusterAlgorithm;DistanceFunction;Synonyms;GermaNetFunction;Word2VecAdd;Word2VecAverage;k;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
KMeans1820;CosineDistance;false;false;false;true;18;7.83;0.6464000000000001;10.2753;1.7418;0.0235;0.0344;19.05
KMeans1820;CosineDistance;false;false;true;false;18;93.9919;11.3754;136.7337;36.1413;-0.0502;0.0407;19.6
KMeans1820;CosineDistance;false;true;false;false;18;36.787400000000005;3.1813000000000002;65.9314;6.311800000000001;-0.0762;0.0444;61.67
KMeans1820;CosineDistance;false;true;false;true;18;5.1073;0.5890000000000001;10.3925;1.4464000000000001;-0.21830000000000002;0.0548;6.09
KMeans1820;CosineDistance;false;true;true;false;18;35450.0578;4704.7176;62447.7773;10659.877400000001;-0.2695;0.0572;6.08
KMeans1820;CosineDistance;true;false;false;false;18;3.3965;0.10020000000000001;4.1622;0.08950000000000001;0.1077;0.0258;115.76
KMeans1820;CosineDistance;true;false;false;true;18;7.712400000000001;0.6804;9.9075;1.3743;0.031;0.0339;20.25
KMeans1820;CosineDistance;true;false;true;false;18;93.2551;10.729000000000001;133.4642;30.8535;-0.0512;0.0371;20.74
KMeans1820;CosineDistance;true;true;false;false;18;30.4826;3.3120000000000003;61.4089;7.2472;-0.0373;0.0521;60.45
KMeans1820;CosineDistance;true;true;false;true;18;4.1684;0.5628000000000001;9.8004;1.7777;-0.1719;0.0626;6.73
KMeans1820;CosineDistance;true;true;true;false;18;23140.9494;3107.126;49029.3133;11813.2008;-0.24280000000000002;0.06330000000000001;5.86
KMeans1820;EuclideanDistance;false;false;false;false;18;2.3885;0.2612;4.4169;0.22560000000000002;0.2434;0.0466;175.89
KMeans1820;EuclideanDistance;false;false;false;true;18;7.569;0.598;22.1733;1.4987000000000001;0.1293;0.0378;72.79
KMeans1820;EuclideanDistance;false;false;true;false;18;93.1087;7.705900000000001;299.1404;28.2905;0.1164;0.0309;77.6
KMeans1820;EuclideanDistance;false;true;false;false;18;18.203500000000002;0.9887;84.7102;8.2649;0.4274;0.044000000000000004;372.45
KMeans1820;EuclideanDistance;false;true;false;true;18;1.0211000000000001;0.0713;12.5351;1.5819;0.5852;0.0426;41.35
KMeans1820;EuclideanDistance;false;true;true;false;18;6801.5476;241.91510000000002;86209.3048;11802.7908;0.7074;0.058300000000000005;35.71
KMeans1820;EuclideanDistance;true;false;false;false;18;2.4839;0.2388;4.492100000000001;0.20850000000000002;0.23600000000000002;0.046400000000000004;168.9
KMeans1820;EuclideanDistance;true;false;false;true;18;7.404800000000001;0.6777000000000001;21.4597;1.5694000000000001;0.1468;0.0346;74.93
KMeans1820;EuclideanDistance;true;false;true;false;18;93.26010000000001;6.3802;294.8063;25.124200000000002;0.12440000000000001;0.0291;81.44
KMeans1820;EuclideanDistance;true;true;false;false;18;15.4143;1.0065;75.2249;9.3561;0.43160000000000004;0.046700000000000005;293.85
KMeans1820;EuclideanDistance;true;true;false;true;18;1.1384;0.0555;12.63;1.487;0.5689000000000001;0.034300000000000004;54.47
KMeans1820;EuclideanDistance;true;true;true;false;18;6361.8595000000005;731.8463;69370.7017;14715.330800000002;0.6617000000000001;0.06470000000000001;30.79
KMeans1920;CosineDistance;false;false;false;false;19;3.2960000000000003;0.1087;4.1796;0.08940000000000001;0.1268;0.024200000000000003;134.85
KMeans1920;CosineDistance;false;false;false;true;19;7.7475000000000005;0.6611;10.1991;1.6436000000000002;0.026000000000000002;0.034;19.43
KMeans1920;CosineDistance;false;false;true;false;19;92.83030000000001;10.5904;138.27190000000002;34.704100000000004;-0.046900000000000004;0.0386;23.0
KMeans1920;CosineDistance;false;true;false;false;19;36.2423;3.1293;66.2415;6.1497;-0.07830000000000001;0.0449;60.84
KMeans1920;CosineDistance;false;true;false;true;19;5.0004;0.5919;10.454;1.4137000000000002;-0.2268;0.0551;6.23
KMeans1920;CosineDistance;false;true;true;false;19;34825.0285;4686.0392;62909.2499;10422.7071;-0.2777;0.058600000000000006;6.08
KMeans1920;CosineDistance;true;false;false;false;19;3.3598000000000003;0.1028;4.1771;0.08610000000000001;0.1119;0.0256;115.99
KMeans1920;CosineDistance;true;false;false;true;19;7.658600000000001;0.6611;9.8368;1.2496;0.0329;0.0346;20.99
KMeans1920;CosineDistance;true;false;true;false;19;91.896;9.943200000000001;131.8963;28.982200000000002;-0.047400000000000005;0.0354;22.74
KMeans1920;CosineDistance;true;true;false;false;19;29.922700000000003;3.3688000000000002;61.7706;7.1664;-0.0385;0.051300000000000005;64.28
KMeans1920;CosineDistance;true;true;false;true;19;4.0995;0.5456;9.874500000000001;1.7755;-0.1811;0.0634;7.15
KMeans1920;CosineDistance;true;true;true;false;19;22795.1567;2928.1185;49681.680100000005;11676.057700000001;-0.2529;0.0599;6.43
KMeans1920;EuclideanDistance;false;false;false;false;19;2.3459000000000003;0.2544;4.415;0.2217;0.2437;0.046900000000000004;190.17
KMeans1920;EuclideanDistance;false;false;false;true;19;7.459700000000001;0.5483;21.7556;1.4402000000000001;0.1311;0.0352;76.04
KMeans1920;EuclideanDistance;false;false;true;false;19;92.55930000000001;7.0609;291.3704;25.229200000000002;0.1182;0.030500000000000003;87.65
KMeans1920;EuclideanDistance;false;true;false;false;19;17.5854;0.9876;84.3113;8.1441;0.4262;0.041;393.72
KMeans1920;EuclideanDistance;false;true;false;true;19;0.9709000000000001;0.06770000000000001;12.4198;1.5404;0.5854;0.0444;43.95
KMeans1920;EuclideanDistance;false;true;true;false;19;6427.3324;223.96050000000002;84812.887;11974.7119;0.7047;0.0533;37.51
KMeans1920;EuclideanDistance;true;false;false;false;19;2.4352;0.2286;4.4848;0.20170000000000002;0.2353;0.0453;165.65
KMeans1920;EuclideanDistance;true;false;false;true;19;7.2175;0.6267;21.0668;1.554;0.1466;0.038;78.19
KMeans1920;EuclideanDistance;true;false;true;false;19;91.95570000000001;6.4428;286.2333;24.230500000000003;0.12380000000000001;0.029500000000000002;84.32
KMeans1920;EuclideanDistance;true;true;false;false;19;14.9014;1.0211000000000001;74.61240000000001;9.0068;0.4268;0.0458;309.13
KMeans1920;EuclideanDistance;true;true;false;true;19;1.0842;0.0543;12.4815;1.4972;0.5661;0.0346;60.88
KMeans1920;EuclideanDistance;true;true;true;false;19;5982.6627;722.1104;68483.482;14665.4043;0.6506000000000001;0.06470000000000001;32.59
KMeans2020;CosineDistance;false;false;false;false;20;3.2625;0.11230000000000001;4.1908;0.09040000000000001;0.1317;0.0239;137.59
KMeans2020;CosineDistance;false;false;false;true;20;7.6791;0.6567000000000001;10.2138;1.5616;0.031;0.0322;20.95
KMeans2020;CosineDistance;false;false;true;false;20;90.7262;10.5243;138.5047;33.4199;-0.040400000000000005;0.035300000000000005;23.18
KMeans2020;CosineDistance;false;true;false;false;20;35.682500000000005;3.2394000000000003;66.1784;6.2552;-0.08270000000000001;0.0459;63.78
KMeans2020;CosineDistance;false;true;false;true;20;4.9314;0.6051000000000001;10.4768;1.403;-0.23420000000000002;0.0541;7.01
KMeans2020;CosineDistance;false;true;true;false;20;34348.382300000005;4844.975100000001;63180.177500000005;10528.2312;-0.2826;0.0555;6.63
KMeans2020;CosineDistance;true;false;false;false;20;3.3292;0.1105;4.1897;0.09230000000000001;0.11520000000000001;0.024900000000000002;125.89
KMeans2020;CosineDistance;true;false;false;true;20;7.5372;0.6845;9.8983;1.3227;0.0368;0.0339;22.69
KMeans2020;CosineDistance;true;false;true;false;20;90.2436;9.9565;130.6037;28.9235;-0.0453;0.0358;23.39
KMeans2020;CosineDistance;true;true;false;false;20;29.3944;3.2492;62.0371;7.3127;-0.0407;0.0528;66.24
KMeans2020;CosineDistance;true;true;false;true;20;4.0197;0.5191;9.8985;1.8371000000000002;-0.18960000000000002;0.067;7.78
KMeans2020;CosineDistance;true;true;true;false;20;22329.3385;2932.4726;50024.410800000005;12407.530400000001;-0.2614;0.062400000000000004;7.01
KMeans2020;EuclideanDistance;false;false;false;false;20;2.3001;0.2505;4.4228000000000005;0.21480000000000002;0.2414;0.046200000000000005;191.74
KMeans2020;EuclideanDistance;false;false;false;true;20;7.358300000000001;0.5348;21.3429;1.2872000000000001;0.1308;0.035;79.63
KMeans2020;EuclideanDistance;false;false;true;false;20;91.324;6.9866;284.6136;25.4962;0.1194;0.0284;86.16
KMeans2020;EuclideanDistance;false;true;false;false;20;17.056;0.8948;84.1941;7.872000000000001;0.42400000000000004;0.0408;413.23
KMeans2020;EuclideanDistance;false;true;false;true;20;0.9255;0.06720000000000001;12.357700000000001;1.6199000000000001;0.5813;0.0425;46.56
KMeans2020;EuclideanDistance;false;true;true;false;20;6088.1369;209.4882;83738.1703;12358.3713;0.7005;0.052000000000000005;37.53
KMeans2020;EuclideanDistance;true;false;false;false;20;2.3973;0.23;4.4885;0.1986;0.23520000000000002;0.045000000000000005;176.6
KMeans2020;EuclideanDistance;true;false;false;true;20;7.0898;0.5912000000000001;20.6076;1.4241000000000001;0.1492;0.036500000000000005;82.04
KMeans2020;EuclideanDistance;true;false;true;false;20;89.9311;6.3289;278.22810000000004;23.8339;0.1264;0.0303;89.86
KMeans2020;EuclideanDistance;true;true;false;false;20;14.4709;0.9800000000000001;74.7806;9.0851;0.42450000000000004;0.0442;330.0
KMeans2020;EuclideanDistance;true;true;false;true;20;1.0307;0.0574;12.383600000000001;1.5932000000000002;0.5611;0.0351;62.2
KMeans2020;EuclideanDistance;true;true;true;false;20;5614.622200000001;714.4146000000001;67672.4243;15010.7765;0.6395000000000001;0.0637;36.34
KMeans2120;CosineDistance;false;false;false;false;21;3.2365000000000004;0.1178;4.1931;0.09240000000000001;0.1336;0.023;145.47
KMeans2120;CosineDistance;false;false;false;true;21;7.649900000000001;0.6132000000000001;10.237400000000001;1.5129000000000001;0.0317;0.032;22.81
KMeans2120;CosineDistance;false;false;true;false;21;90.0022;10.890500000000001;140.308;31.8852;-0.0403;0.0352;24.18
KMeans2120;CosineDistance;false;true;false;false;21;35.0768;3.2782;66.3208;5.8554;-0.0867;0.048400000000000006;68.67
KMeans2120;CosineDistance;false;true;false;true;21;4.8338;0.5940000000000001;10.503300000000001;1.3485;-0.2417;0.055900000000000005;7.24
KMeans2120;CosineDistance;false;true;true;false;21;33741.0786;4738.7837;63624.4924;10346.49;-0.2846;0.057300000000000004;7.46
KMeans2120;CosineDistance;true;false;false;false;21;3.3027;0.1159;4.2034;0.0882;0.11960000000000001;0.021500000000000002;135.18
KMeans2120;CosineDistance;true;false;false;true;21;7.4626;0.6471;9.941600000000001;1.2873;0.0412;0.034;24.99
KMeans2120;CosineDistance;true;false;true;false;21;89.35090000000001;9.5654;129.9358;27.8057;-0.0397;0.0358;26.23
KMeans2120;CosineDistance;true;true;false;false;21;28.8018;3.1673;62.3457;7.0431;-0.0453;0.048400000000000006;69.82
KMeans2120;CosineDistance;true;true;false;true;21;3.9726000000000004;0.5134000000000001;9.9642;1.804;-0.19820000000000002;0.0664;7.65
KMeans2120;CosineDistance;true;true;true;false;21;22316.7642;2761.2792;51043.4335;12193.6409;-0.27240000000000003;0.0613;7.15
KMeans2120;EuclideanDistance;false;false;false;false;21;2.2749;0.24860000000000002;4.4276;0.21000000000000002;0.2431;0.048600000000000004;196.83
KMeans2120;EuclideanDistance;false;false;false;true;21;7.3104000000000005;0.5344;20.930500000000002;1.2759;0.1328;0.034800000000000005;85.37
KMeans2120;EuclideanDistance;false;false;true;false;21;89.4976;6.6187000000000005;275.82120000000003;24.299500000000002;0.1226;0.0298;94.5
KMeans2120;EuclideanDistance;false;true;false;false;21;16.622;0.9074000000000001;83.881;8.0512;0.41950000000000004;0.040600000000000004;434.73
KMeans2120;EuclideanDistance;false;true;false;true;21;0.8846;0.0688;12.3247;1.6492;0.5747;0.044000000000000004;46.95
KMeans2120;EuclideanDistance;false;true;true;false;21;5774.7784;192.55700000000002;83184.1121;12259.411600000001;0.6994;0.0509;41.75
KMeans2120;EuclideanDistance;true;false;false;false;21;2.3606000000000003;0.2218;4.4965;0.1968;0.2371;0.046400000000000004;178.87
KMeans2120;EuclideanDistance;true;false;false;true;21;6.970400000000001;0.5886;20.2971;1.2751000000000001;0.15180000000000002;0.038700000000000005;81.82
KMeans2120;EuclideanDistance;true;false;true;false;21;88.1714;6.0444;272.66470000000004;23.572200000000002;0.1263;0.0297;90.4
KMeans2120;EuclideanDistance;true;true;false;false;21;14.1182;0.9335;74.67410000000001;9.351;0.4166;0.0451;329.42
KMeans2120;EuclideanDistance;true;true;false;true;21;0.9831000000000001;0.0557;12.2539;1.5763;0.5605;0.0362;67.35
KMeans2120;EuclideanDistance;true;true;true;false;21;5292.394200000001;702.3138;67441.3992;14990.1532;0.6297;0.063;38.48
KMeans220;CosineDistance;false;false;false;false;2;4.0487;0.1486;2.1625;0.08990000000000001;0.064;0.019200000000000002;7.56
KMeans220;CosineDistance;false;false;false;true;2;9.247;1.0034;4.941;0.44120000000000004;0.0521;0.025;1.7
KMeans220;CosineDistance;false;false;true;false;2;108.3892;19.2756;57.324400000000004;10.082500000000001;0.042300000000000004;0.027;1.81
KMeans220;CosineDistance;false;true;false;false;2;62.9602;4.5181000000000004;38.4934;2.2329000000000003;0.1789;0.046700000000000005;8.39
KMeans220;CosineDistance;false;true;false;true;2;8.8625;1.3417000000000001;5.8651;0.4183;0.1975;0.0786;0.87
KMeans220;CosineDistance;false;true;true;false;2;54368.6008;7028.4442;29871.243400000003;2498.6411000000003;0.0818;0.0516;0.84
KMeans220;CosineDistance;true;false;false;false;2;4.0728;0.1197;2.1763;0.07690000000000001;0.06430000000000001;0.0178;7.54
KMeans220;CosineDistance;true;false;false;true;2;8.9307;0.6361;4.7279;0.3507;0.053500000000000006;0.0292;1.89
KMeans220;CosineDistance;true;false;true;false;2;104.4778;14.989700000000001;54.831700000000005;7.890700000000001;0.0453;0.0307;1.76
KMeans220;CosineDistance;true;true;false;false;2;56.9365;4.6228;35.3098;2.0865;0.1892;0.0522;9.91
KMeans220;CosineDistance;true;true;false;true;2;8.308;1.4927000000000001;5.7372000000000005;0.37920000000000004;0.2257;0.10160000000000001;0.82
KMeans220;CosineDistance;true;true;true;false;2;42030.003000000004;7214.2037;24024.9781;2470.6001;0.1124;0.0687;0.95
KMeans220;EuclideanDistance;false;false;false;false;2;3.6937;0.4787;2.4182;0.4554;0.1862;0.1396;11.84
KMeans220;EuclideanDistance;false;false;false;true;2;12.112400000000001;3.3619000000000003;24.6416;20.2482;0.44320000000000004;0.37120000000000003;7.42
KMeans220;EuclideanDistance;false;false;true;false;2;126.96900000000001;7.3319;756.8326000000001;68.3657;0.9082;0.0755;10.13
KMeans220;EuclideanDistance;false;true;false;false;2;50.3821;1.4331;47.5253;1.5695000000000001;0.44060000000000005;0.0033;42.77
KMeans220;EuclideanDistance;false;true;false;true;2;6.670800000000001;0.402;8.1815;0.5609000000000001;0.5675;0.0067;2.94
KMeans220;EuclideanDistance;false;true;true;false;2;59892.737100000006;4324.434;74732.13680000001;12752.6429;0.5630000000000001;0.0291;4.24
KMeans220;EuclideanDistance;true;false;false;false;2;3.7582;0.47750000000000004;2.4863;0.4849;0.1961;0.14800000000000002;11.34
KMeans220;EuclideanDistance;true;false;false;true;2;13.693800000000001;4.8158;44.466;9.2718;0.8006000000000001;0.1897;11.62
KMeans220;EuclideanDistance;true;false;true;false;2;126.62410000000001;7.4853000000000005;756.2555;68.3844;0.9084000000000001;0.0746;7.58
KMeans220;EuclideanDistance;true;true;false;false;2;46.384100000000004;3.4749000000000003;43.0807;3.1979;0.43310000000000004;0.001;36.49
KMeans220;EuclideanDistance;true;true;false;true;2;6.7789;0.3488;8.0162;0.6019;0.553;0.0111;3.64
KMeans220;EuclideanDistance;true;true;true;false;2;58914.8176;2595.0905000000002;74625.0233;11365.1024;0.5680000000000001;0.0328;6.3
KMeans2220;CosineDistance;false;false;false;false;22;3.2115;0.1197;4.2068;0.0867;0.1375;0.0244;153.52
KMeans2220;CosineDistance;false;false;false;true;22;7.585;0.6209;10.2942;1.5141;0.0356;0.0309;24.83
KMeans2220;CosineDistance;false;false;true;false;22;88.99260000000001;9.9199;142.7605;31.1491;-0.0339;0.0361;26.4
KMeans2220;CosineDistance;false;true;false;false;22;34.4043;2.9989000000000003;66.6555;6.1181;-0.0843;0.046;75.53
KMeans2220;CosineDistance;false;true;false;true;22;4.7673000000000005;0.5898;10.637500000000001;1.4112;-0.2495;0.057;7.47
KMeans2220;CosineDistance;false;true;true;false;22;33395.5406;4881.9308;64554.8946;10912.0769;-0.2958;0.057600000000000005;7.63
KMeans2220;CosineDistance;true;false;false;false;22;3.2755;0.1159;4.2132000000000005;0.0945;0.1237;0.0221;141.71
KMeans2220;CosineDistance;true;false;false;true;22;7.3928;0.5913;9.9082;1.1972;0.046400000000000004;0.0329;25.59
KMeans2220;CosineDistance;true;false;true;false;22;88.4517;8.8861;127.9195;26.6517;-0.0376;0.0362;28.37
KMeans2220;CosineDistance;true;true;false;false;22;28.366400000000002;3.0620000000000003;62.719500000000004;7.4728;-0.0477;0.0473;69.26
KMeans2220;CosineDistance;true;true;false;true;22;3.9418;0.5285000000000001;10.0806;1.8840000000000001;-0.2049;0.0694;12.64
KMeans2220;CosineDistance;true;true;true;false;22;21932.797700000003;3012.5811000000003;51709.356100000005;12773.4971;-0.281;0.0601;7.33
KMeans2220;EuclideanDistance;false;false;false;false;22;2.2429;0.23970000000000002;4.4405;0.215;0.24500000000000002;0.048600000000000004;201.84
KMeans2220;EuclideanDistance;false;false;false;true;22;7.1366000000000005;0.4822;20.507;1.2648000000000001;0.1335;0.0363;92.77
KMeans2220;EuclideanDistance;false;false;true;false;22;87.461;5.9825;270.0905;25.4251;0.1231;0.0298;97.02
KMeans2220;EuclideanDistance;false;true;false;false;22;16.223300000000002;0.888;83.5112;7.5673;0.41650000000000004;0.0392;469.03
KMeans2220;EuclideanDistance;false;true;false;true;22;0.8476;0.0687;12.361500000000001;1.6397000000000002;0.5704;0.044500000000000005;49.38
KMeans2220;EuclideanDistance;false;true;true;false;22;5511.1741;198.494;82493.038;12496.178300000001;0.6967;0.0482;41.47
KMeans2220;EuclideanDistance;true;false;false;false;22;2.3309;0.2217;4.5177000000000005;0.2194;0.23850000000000002;0.0466;190.35
KMeans2220;EuclideanDistance;true;false;false;true;22;6.8559;0.5773;19.9613;1.1639000000000002;0.15410000000000001;0.0396;86.96
KMeans2220;EuclideanDistance;true;false;true;false;22;86.9867;6.2182;264.7047;20.1888;0.13;0.0304;94.91
KMeans2220;EuclideanDistance;true;true;false;false;22;13.7645;0.8965000000000001;74.1701;8.916500000000001;0.4141;0.0438;336.21
KMeans2220;EuclideanDistance;true;true;false;true;22;0.9400000000000001;0.0621;12.1751;1.7133;0.5602;0.0337;68.2
KMeans2220;EuclideanDistance;true;true;true;false;22;4999.6998;689.8237;67126.9866;15449.9537;0.62;0.0629;42.24
KMeans2320;CosineDistance;false;false;false;false;23;3.1821;0.1184;4.2114;0.08270000000000001;0.1422;0.0218;168.71
KMeans2320;CosineDistance;false;false;false;true;23;7.5498;0.6038;10.302100000000001;1.4822;0.0375;0.0302;26.91
KMeans2320;CosineDistance;false;false;true;false;23;87.7983;9.7941;141.7398;30.043300000000002;-0.0332;0.0346;27.93
KMeans2320;CosineDistance;false;true;false;false;23;33.9077;2.8623000000000003;66.6507;6.4015;-0.0857;0.045700000000000005;79.08
KMeans2320;CosineDistance;false;true;false;true;23;4.710100000000001;0.561;10.6464;1.4329;-0.2599;0.0565;7.66
KMeans2320;CosineDistance;false;true;true;false;23;32975.252700000005;4678.731000000001;64624.3067;11239.7371;-0.3059;0.058800000000000005;7.99
KMeans2320;CosineDistance;true;false;false;false;23;3.2528;0.11570000000000001;4.2205;0.0898;0.12660000000000002;0.022000000000000002;149.6
KMeans2320;CosineDistance;true;false;false;true;23;7.3265;0.5833;9.9038;1.2071;0.0494;0.0346;27.93
KMeans2320;CosineDistance;true;false;true;false;23;87.3224;8.2143;130.97320000000002;26.9757;-0.031400000000000004;0.0396;29.59
KMeans2320;CosineDistance;true;true;false;false;23;27.860400000000002;3.0561000000000003;62.900600000000004;7.4214;-0.0512;0.0459;70.11
KMeans2320;CosineDistance;true;true;false;true;23;3.8230000000000004;0.48040000000000005;10.1895;1.9355;-0.2064;0.06770000000000001;8.69
KMeans2320;CosineDistance;true;true;true;false;23;21389.3722;2729.5887000000002;52223.8125;13114.482100000001;-0.2836;0.058600000000000006;7.98
KMeans2320;EuclideanDistance;false;false;false;false;23;2.2156000000000002;0.2336;4.4387;0.2088;0.24550000000000002;0.0476;227.07
KMeans2320;EuclideanDistance;false;false;false;true;23;7.030600000000001;0.5124000000000001;20.1401;1.1805;0.1341;0.034800000000000005;94.38
KMeans2320;EuclideanDistance;false;false;true;false;23;86.5162;5.8243;264.3671;23.4462;0.12300000000000001;0.028900000000000002;97.77
KMeans2320;EuclideanDistance;false;true;false;false;23;15.7864;0.8442000000000001;83.253;7.5541;0.41150000000000003;0.0388;488.37
KMeans2320;EuclideanDistance;false;true;false;true;23;0.8161;0.0653;12.2584;1.6415000000000002;0.5680000000000001;0.042300000000000004;50.9
KMeans2320;EuclideanDistance;false;true;true;false;23;5263.369500000001;192.1749;81521.1622;12247.296900000001;0.6890000000000001;0.048;43.29
KMeans2320;EuclideanDistance;true;false;false;false;23;2.3000000000000003;0.2152;4.5128;0.2134;0.23970000000000002;0.042800000000000005;201.09
KMeans2320;EuclideanDistance;true;false;false;true;23;6.8085;0.547;19.571;1.157;0.15480000000000002;0.038700000000000005;95.2
KMeans2320;EuclideanDistance;true;false;true;false;23;86.62950000000001;6.2328;260.3021;18.7874;0.1342;0.0325;100.54
KMeans2320;EuclideanDistance;true;true;false;false;23;13.419400000000001;0.8281000000000001;74.0788;8.4795;0.4146;0.0426;362.88
KMeans2320;EuclideanDistance;true;true;false;true;23;0.9028;0.0636;12.0827;1.6429;0.5566;0.034800000000000005;68.05
KMeans2320;EuclideanDistance;true;true;true;false;23;4740.4051;657.0003;66879.7657;15154.2865;0.6115;0.0618;44.52
KMeans2420;CosineDistance;false;false;false;false;24;3.1477;0.12190000000000001;4.214300000000001;0.0857;0.1446;0.022500000000000003;173.6
KMeans2420;CosineDistance;false;false;false;true;24;7.501200000000001;0.5650000000000001;10.4311;1.4599;0.0385;0.030100000000000002;27.06
KMeans2420;CosineDistance;false;false;true;false;24;86.6793;9.2832;140.90130000000002;28.416400000000003;-0.0347;0.0322;29.16
KMeans2420;CosineDistance;false;true;false;false;24;33.3693;2.7376;66.4503;6.3993;-0.0853;0.0444;82.55
KMeans2420;CosineDistance;false;true;false;true;24;4.6523;0.5466;10.653;1.3932;-0.2669;0.053500000000000006;7.92
KMeans2420;CosineDistance;false;true;true;false;24;32628.0599;4478.5497000000005;64689.1626;11088.1499;-0.3129;0.056900000000000006;8.45
KMeans2420;CosineDistance;true;false;false;false;24;3.212;0.12350000000000001;4.2251;0.0918;0.1313;0.0211;157.5
KMeans2420;CosineDistance;true;false;false;true;24;7.2557;0.5439;9.98;1.2492;0.0494;0.0347;28.84
KMeans2420;CosineDistance;true;false;true;false;24;86.9584;8.2662;132.6201;26.1612;-0.032100000000000004;0.036500000000000005;30.62
KMeans2420;CosineDistance;true;true;false;false;24;27.3973;2.8404000000000003;62.8827;7.333;-0.0524;0.045000000000000005;77.51
KMeans2420;CosineDistance;true;true;false;true;24;3.7657000000000003;0.4398;10.2097;1.9113;-0.21280000000000002;0.066;9.06
KMeans2420;CosineDistance;true;true;true;false;24;21007.4509;2533.7903;52600.1027;13377.36;-0.2897;0.0577;7.92
KMeans2420;EuclideanDistance;false;false;false;false;24;2.1790000000000003;0.232;4.4388000000000005;0.22030000000000002;0.2467;0.049100000000000005;221.8
KMeans2420;EuclideanDistance;false;false;false;true;24;6.938400000000001;0.45780000000000004;19.8581;1.0621;0.1373;0.0334;92.62
KMeans2420;EuclideanDistance;false;false;true;false;24;85.3953;5.8663;259.03020000000004;22.558;0.12340000000000001;0.0298;105.24
KMeans2420;EuclideanDistance;false;true;false;false;24;15.351700000000001;0.7745000000000001;82.9046;7.589;0.4066;0.0402;512.24
KMeans2420;EuclideanDistance;false;true;false;true;24;0.7848;0.0621;12.2554;1.5711000000000002;0.5644;0.040600000000000004;52.32
KMeans2420;EuclideanDistance;false;true;true;false;24;5044.1327;188.8051;81076.74070000001;12497.0211;0.683;0.0499;46.57
KMeans2420;EuclideanDistance;true;false;false;false;24;2.2657000000000003;0.2165;4.5064;0.21130000000000002;0.2412;0.0442;204.24
KMeans2420;EuclideanDistance;true;false;false;true;24;6.6821;0.535;19.2989;1.1053;0.1572;0.0351;101.66
KMeans2420;EuclideanDistance;true;false;true;false;24;84.4008;5.930000000000001;256.6304;20.6205;0.1332;0.0317;102.59
KMeans2420;EuclideanDistance;true;true;false;false;24;13.067400000000001;0.7913;73.9274;8.5713;0.4158;0.039400000000000004;374.85
KMeans2420;EuclideanDistance;true;true;false;true;24;0.8654000000000001;0.06470000000000001;11.9787;1.6614;0.5523;0.0332;69.12
KMeans2420;EuclideanDistance;true;true;true;false;24;4518.7084;665.6707;65980.9488;15213.6726;0.6028;0.0599;48.89
KMeans2520;CosineDistance;false;false;false;false;25;3.1278;0.11960000000000001;4.2219;0.0886;0.14700000000000002;0.0218;182.58
KMeans2520;CosineDistance;false;false;false;true;25;7.428100000000001;0.5764;10.518;1.4074;0.0414;0.0296;28.33
KMeans2520;CosineDistance;false;false;true;false;25;86.20270000000001;9.006300000000001;141.9623;25.7984;-0.0297;0.031400000000000004;31.78
KMeans2520;CosineDistance;false;true;false;false;25;32.7697;2.6974;66.5293;6.4034;-0.0847;0.0458;81.63
KMeans2520;CosineDistance;false;true;false;true;25;4.5715;0.5416000000000001;10.695;1.371;-0.27290000000000003;0.0546;8.93
KMeans2520;CosineDistance;false;true;true;false;25;32163.2105;4375.7696000000005;65227.1901;10699.5069;-0.3201;0.057;8.59
KMeans2520;CosineDistance;true;false;false;false;25;3.1834000000000002;0.1149;4.2317;0.08700000000000001;0.13470000000000001;0.0211;163.49
KMeans2520;CosineDistance;true;false;false;true;25;7.1675;0.5209;10.026;1.2619;0.053700000000000005;0.033800000000000004;29.28
KMeans2520;CosineDistance;true;false;true;false;25;85.4822;7.657100000000001;132.2234;25.7041;-0.0279;0.036500000000000005;32.11
KMeans2520;CosineDistance;true;true;false;false;25;26.8074;2.8254;63.213800000000006;7.541200000000001;-0.054400000000000004;0.043500000000000004;81.69
KMeans2520;CosineDistance;true;true;false;true;25;3.6936;0.41100000000000003;10.266;1.943;-0.2157;0.0653;9.69
KMeans2520;CosineDistance;true;true;true;false;25;20670.003800000002;2327.6479;53250.3133;13447.8169;-0.2972;0.057;8.15
KMeans2520;EuclideanDistance;false;false;false;false;25;2.1556;0.2298;4.4493;0.22460000000000002;0.2482;0.0483;238.24
KMeans2520;EuclideanDistance;false;false;false;true;25;6.8554;0.4531;19.4814;1.1005;0.13920000000000002;0.0323;96.37
KMeans2520;EuclideanDistance;false;false;true;false;25;84.60730000000001;5.5166;254.23250000000002;22.529300000000003;0.127;0.0292;110.3
KMeans2520;EuclideanDistance;false;true;false;false;25;15.0737;0.6959000000000001;82.90100000000001;7.0879;0.40440000000000004;0.038;492.86
KMeans2520;EuclideanDistance;false;true;false;true;25;0.7539;0.061000000000000006;12.2482;1.5126000000000002;0.5611;0.041;56.7
KMeans2520;EuclideanDistance;false;true;true;false;25;4832.8509;180.4216;80737.0359;12456.2922;0.6801;0.046700000000000005;48.83
KMeans2520;EuclideanDistance;true;false;false;false;25;2.2406;0.21660000000000001;4.5064;0.20270000000000002;0.2409;0.045200000000000004;207.95
