ClusterAlgorithm;DistanceFunction;Synonyms;GermaNetFunction;Word2VecAdd;Word2VecAverage;k;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
ClusterART;Not needed;true;false;false;false;22;2.4524;0.0;3.9612000000000003;0.0;0.2167;0.0;5150.4
ClusterART;Not needed;true;false;false;false;23;2.4863;0.0;4.0181000000000004;0.0;0.21530000000000002;0.0;5794.77
ClusterART;Not needed;true;false;false;false;24;2.3892;0.0;4.077500000000001;0.0;0.1976;0.0;6256.94
ClusterART;Not needed;true;false;false;false;25;2.3657;0.0;4.0825000000000005;0.0;0.2156;0.0;5645.28
ClusterART;Not needed;true;false;false;false;26;2.4449;0.0;4.1223;0.0;0.23370000000000002;0.0;6221.06
ClusterART;Not needed;true;false;false;false;27;2.4527;0.0;4.121700000000001;0.0;0.1995;0.0;5591.68
ClusterART;Not needed;true;false;false;false;28;2.4082;0.0;4.1722;0.0;0.20600000000000002;0.0;5748.47
ClusterART;Not needed;true;false;false;false;29;2.5526;0.0;4.205900000000001;0.0;0.1957;0.0;5507.22
ClusterART;Not needed;true;false;false;false;3;3.2044;0.0;2.4939;0.0;0.0596;0.0;343.74
ClusterART;Not needed;true;false;false;false;30;2.4755000000000003;0.0;4.1976;0.0;0.2172;0.0;5350.76
ClusterART;Not needed;true;false;false;false;4;2.9291;0.0;2.8938;0.0;0.1562;0.0;467.59
ClusterART;Not needed;true;false;false;false;5;2.919;0.0;3.0446;0.0;0.1567;0.0;1020.09
ClusterART;Not needed;true;false;false;false;6;2.9191000000000003;0.0;3.1516;0.0;0.1389;0.0;817.59
ClusterART;Not needed;true;false;false;false;7;2.7998000000000003;0.0;3.3512;0.0;0.1824;0.0;981.56
ClusterART;Not needed;true;false;false;false;8;2.7908;0.0;3.5083;0.0;0.19640000000000002;0.0;1234.41
ClusterART;Not needed;true;false;false;false;9;2.54;0.0;3.4758;0.0;0.1327;0.0;1504.29
ClusterART;Not needed;true;true;false;false;10;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1771.4
ClusterART;Not needed;true;true;false;false;11;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1168.63
ClusterART;Not needed;true;true;false;false;12;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1807.89
ClusterART;Not needed;true;true;false;false;13;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1147.4
ClusterART;Not needed;true;true;false;false;14;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1098.54
ClusterART;Not needed;true;true;false;false;15;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1160.36
ClusterART;Not needed;true;true;false;false;16;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1202.36
ClusterART;Not needed;true;true;false;false;17;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1240.26
ClusterART;Not needed;true;true;false;false;18;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1257.26
ClusterART;Not needed;true;true;false;false;19;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1189.57
ClusterART;Not needed;true;true;false;false;2;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1175.58
ClusterART;Not needed;true;true;false;false;20;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1144.55
ClusterART;Not needed;true;true;false;false;21;46.9799;0.0;39.018100000000004;0.0;0.36200000000000004;0.0;1119.77
