ClusterAlgorithm;DistanceFunction;Synonyms;GermaNetFunction;Word2VecAdd;Word2VecAverage;k;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
KMeans1220;EuclideanDistance;false;true;true;false;12;11868.987200000001;1865.9306000000001;99672.8874;21972.9032;0.6797000000000001;0.054;16.97
KMeans1220;EuclideanDistance;true;false;false;false;12;2.4387000000000003;0.36150000000000004;4.291300000000001;0.1809;0.2371;0.069;37.24
KMeans1220;EuclideanDistance;true;false;false;true;12;5.139;0.4733;8.4564;0.48950000000000005;0.13770000000000002;0.0495;18.84
KMeans1220;EuclideanDistance;true;false;true;false;12;72.7501;5.9554;124.6739;10.962100000000001;0.12050000000000001;0.038;20.9
KMeans1220;EuclideanDistance;true;true;false;false;12;17.0581;1.6449;66.292;9.018500000000001;0.4364;0.0626;69.82
KMeans1220;EuclideanDistance;true;true;false;true;12;1.0389000000000002;0.1053;9.3335;1.8297;0.6133000000000001;0.0415;12.11
KMeans1220;EuclideanDistance;true;true;true;false;12;6975.1917;1675.0111000000002;62990.9297;19659.385700000003;0.7102;0.0477;11.39
KMeans1320;CosineDistance;false;false;false;false;13;3.3127;0.17750000000000002;4.0521;0.0937;0.12490000000000001;0.0328;29.54
KMeans1320;CosineDistance;false;false;false;true;13;5.816;0.3849;7.2789;0.2785;0.09730000000000001;0.0361;5.98
KMeans1320;CosineDistance;false;false;true;false;13;66.3492;5.0905000000000005;80.23740000000001;4.6558;0.0219;0.0408;5.58
KMeans1320;CosineDistance;false;true;false;false;13;44.1135;4.6511000000000005;68.7625;4.7907;-0.0795;0.0587;18.23
KMeans1320;CosineDistance;false;true;false;true;13;7.2292000000000005;0.7298;10.131300000000001;0.6555000000000001;-0.2477;0.0684;2.11
KMeans1320;CosineDistance;false;true;true;false;13;53767.9245;6090.1284000000005;71760.9194;5208.941400000001;-0.28550000000000003;0.0659;2.26
KMeans1320;CosineDistance;true;false;false;false;13;3.3398000000000003;0.1668;4.0948;0.1062;0.1202;0.0329;27.35
KMeans1320;CosineDistance;true;false;false;true;13;5.432;0.3874;6.9554;0.336;0.1028;0.040600000000000004;5.2
KMeans1320;CosineDistance;true;false;true;false;13;61.621;5.6646;76.6958;5.9750000000000005;0.027;0.0413;6.05
KMeans1320;CosineDistance;true;true;false;false;13;33.482;3.3128;58.7443;4.4059;-0.0274;0.0463;17.96
KMeans1320;CosineDistance;true;true;false;true;13;5.2475000000000005;0.596;7.9344;0.5931000000000001;-0.22490000000000002;0.0563;2.6
KMeans1320;CosineDistance;true;true;true;false;13;30955.2359;4127.231;46144.079000000005;5147.1276;-0.25120000000000003;0.0655;2.59
KMeans1320;EuclideanDistance;false;false;false;false;13;2.2562;0.37370000000000003;4.2412;0.1762;0.24930000000000002;0.07;38.74
KMeans1320;EuclideanDistance;false;false;false;true;13;5.5293;0.47990000000000005;8.6353;0.3929;0.15380000000000002;0.0456;18.89
KMeans1320;EuclideanDistance;false;false;true;false;13;73.56110000000001;5.8604;124.6581;12.4116;0.1207;0.04;23.35
KMeans1320;EuclideanDistance;false;true;false;false;13;19.514200000000002;1.7346000000000001;78.1491;9.4718;0.4403;0.0473;91.35
KMeans1320;EuclideanDistance;false;true;false;true;13;1.1894;0.085;11.0713;1.6725;0.5714;0.0476;12.64
KMeans1320;EuclideanDistance;false;true;true;false;13;11188.8596;1564.0274000000002;100778.8143;20369.398400000002;0.6791;0.0524;16.29
KMeans1320;EuclideanDistance;true;false;false;false;13;2.3843;0.35150000000000003;4.3086;0.17800000000000002;0.24000000000000002;0.0675;37.4
KMeans1320;EuclideanDistance;true;false;false;true;13;4.9763;0.5402;8.528500000000001;0.4491;0.1442;0.047400000000000005;21.15
KMeans1320;EuclideanDistance;true;false;true;false;13;70.50750000000001;5.8055;123.78800000000001;11.381300000000001;0.12710000000000002;0.0383;24.6
KMeans1320;EuclideanDistance;true;true;false;false;13;16.3112;1.6525;66.4359;8.5985;0.42660000000000003;0.054200000000000005;76.3
KMeans1320;EuclideanDistance;true;true;false;true;13;0.9758;0.09680000000000001;9.3177;1.7746000000000002;0.6128;0.0414;14.58
KMeans1320;EuclideanDistance;true;true;true;false;13;6520.0297;1601.9479000000001;62806.8583;18981.273100000002;0.7073;0.045700000000000005;13.36
KMeans1420;CosineDistance;false;false;false;false;14;3.2635;0.1635;4.0696;0.0944;0.1298;0.033800000000000004;33.78
KMeans1420;CosineDistance;false;false;false;true;14;5.7304;0.38230000000000003;7.3437;0.27590000000000003;0.10400000000000001;0.037000000000000005;5.11
KMeans1420;CosineDistance;false;false;true;false;14;65.2938;5.147600000000001;80.8948;4.8697;0.0263;0.040600000000000004;5.7
KMeans1420;CosineDistance;false;true;false;false;14;42.774100000000004;4.3362;68.8859;4.972;-0.0858;0.055;19.54
KMeans1420;CosineDistance;false;true;false;true;14;7.0173000000000005;0.6864;10.1776;0.6513;-0.2635;0.07150000000000001;2.72
KMeans1420;CosineDistance;false;true;true;false;14;52314.049;5826.638800000001;71698.10220000001;5222.1773;-0.3015;0.0733;2.46
KMeans1420;CosineDistance;true;false;false;false;14;3.2854;0.1584;4.107200000000001;0.10310000000000001;0.1258;0.0361;27.25
KMeans1420;CosineDistance;true;false;false;true;14;5.3176000000000005;0.39890000000000003;7.0087;0.315;0.1082;0.040400000000000005;5.58
KMeans1420;CosineDistance;true;false;true;false;14;60.6206;5.488;76.9612;5.6736;0.0323;0.0413;6.34
KMeans1420;CosineDistance;true;true;false;false;14;32.7671;3.2266000000000004;58.8967;4.1839;-0.0333;0.044000000000000004;22.28
KMeans1420;CosineDistance;true;true;false;true;14;5.1092;0.5935;7.9413;0.5730000000000001;-0.2388;0.0528;2.6
KMeans1420;CosineDistance;true;true;true;false;14;30282.643600000003;4175.6567000000005;46217.2767;5163.3716;-0.266;0.0673;2.32
KMeans1420;EuclideanDistance;false;false;false;false;14;2.1875;0.3332;4.2534;0.1675;0.2525;0.0649;48.8
KMeans1420;EuclideanDistance;false;false;false;true;14;5.4091000000000005;0.4747;8.6351;0.3909;0.1559;0.0446;21.57
KMeans1420;EuclideanDistance;false;false;true;false;14;71.586;5.848;122.9475;12.2812;0.1241;0.0398;28.2
KMeans1420;EuclideanDistance;false;true;false;false;14;18.6197;1.6414;77.72970000000001;9.9128;0.43670000000000003;0.047900000000000005;93.61
KMeans1420;EuclideanDistance;false;true;false;true;14;1.1189;0.081;11.051;1.6527;0.5720000000000001;0.0485;14.61
KMeans1420;EuclideanDistance;false;true;true;false;14;10356.3267;1426.5014;97977.47630000001;20083.375500000002;0.6779000000000001;0.0574;17.13
KMeans1420;EuclideanDistance;true;false;false;false;14;2.3267;0.3211;4.3251;0.1701;0.24430000000000002;0.0645;39.11
KMeans1420;EuclideanDistance;true;false;false;true;14;4.8541;0.5173;8.5393;0.49760000000000004;0.14730000000000001;0.048100000000000004;22.0
KMeans1420;EuclideanDistance;true;false;true;false;14;68.46090000000001;5.577100000000001;123.43700000000001;10.6151;0.1358;0.036000000000000004;27.61
KMeans1420;EuclideanDistance;true;true;false;false;14;15.5572;1.5375;66.2813;9.0649;0.4249;0.0506;74.36
KMeans1420;EuclideanDistance;true;true;false;true;14;0.9154;0.08310000000000001;9.2794;1.7784;0.6103000000000001;0.039900000000000005;15.27
KMeans1420;EuclideanDistance;true;true;true;false;14;6052.693700000001;1471.3458;61860.479900000006;18659.6669;0.7039000000000001;0.0504;14.11
KMeans1520;CosineDistance;false;false;false;false;15;3.2012;0.1621;4.0754;0.08900000000000001;0.13470000000000001;0.038200000000000005;37.67
KMeans1520;CosineDistance;false;false;false;true;15;5.6356;0.3619;7.3773;0.25630000000000003;0.1073;0.036000000000000004;6.2
KMeans1520;CosineDistance;false;false;true;false;15;64.521;5.1041;81.2757;4.5387;0.0285;0.038700000000000005;6.67
KMeans1520;CosineDistance;false;true;false;false;15;41.888600000000004;4.183;68.9658;4.5819;-0.0906;0.049800000000000004;20.8
KMeans1520;CosineDistance;false;true;false;true;15;6.830500000000001;0.6185;10.185;0.6253000000000001;-0.2783;0.0674;2.91
KMeans1520;CosineDistance;false;true;true;false;15;50987.153300000005;5491.9673;71844.6308;5272.2703;-0.3168;0.0738;2.76
KMeans1520;CosineDistance;true;false;false;false;15;3.2245000000000004;0.16010000000000002;4.1154;0.0942;0.1325;0.0357;29.65
KMeans1520;CosineDistance;true;false;false;true;15;5.2607;0.385;7.038600000000001;0.2997;0.11220000000000001;0.038;5.72
KMeans1520;CosineDistance;true;false;true;false;15;59.9228;5.2035;76.9658;5.2498000000000005;0.0363;0.0385;5.97
KMeans1520;CosineDistance;true;true;false;false;15;32.057;3.1816;59.0867;3.8517;-0.0386;0.0453;21.13
KMeans1520;CosineDistance;true;true;false;true;15;4.9459;0.5406000000000001;7.9573;0.6219;-0.2495;0.0596;2.55
KMeans1520;CosineDistance;true;true;true;false;15;29341.147;3851.7713000000003;46301.200300000004;5132.6501;-0.2791;0.068;2.64
KMeans1520;EuclideanDistance;false;false;false;false;15;2.1396;0.3058;4.2584;0.1641;0.2551;0.0631;51.36
KMeans1520;EuclideanDistance;false;false;false;true;15;5.3159;0.44920000000000004;8.649700000000001;0.3677;0.15860000000000002;0.0405;23.96
KMeans1520;EuclideanDistance;false;false;true;false;15;70.3225;5.6465000000000005;121.9388;11.3405;0.13040000000000002;0.038200000000000005;27.61
KMeans1520;EuclideanDistance;false;true;false;false;15;17.8036;1.5503;77.218;9.8765;0.4323;0.0563;98.7
KMeans1520;EuclideanDistance;false;true;false;true;15;1.0622;0.078;10.9389;1.5956000000000001;0.5708;0.047400000000000005;14.53
KMeans1520;EuclideanDistance;false;true;true;false;15;9800.4799;1247.6654;96726.28080000001;18472.8129;0.6662;0.0557;17.88
KMeans1520;EuclideanDistance;true;false;false;false;15;2.2812;0.2904;4.3365;0.16540000000000002;0.2485;0.0623;40.24
KMeans1520;EuclideanDistance;true;false;false;true;15;4.7814000000000005;0.4559;8.554400000000001;0.4834;0.1547;0.0451;21.05
KMeans1520;EuclideanDistance;true;false;true;false;15;66.914;5.1532;120.7938;10.874400000000001;0.1359;0.0357;25.4
KMeans1520;EuclideanDistance;true;true;false;false;15;14.947500000000002;1.3207;65.6523;8.4719;0.4176;0.048;85.88
KMeans1520;EuclideanDistance;true;true;false;true;15;0.8653000000000001;0.0753;9.1997;1.7075;0.6065;0.039400000000000004;15.02
KMeans1520;EuclideanDistance;true;true;true;false;15;5647.1326;1393.2845;60766.3672;18033.0897;0.6983;0.051300000000000005;14.89
KMeans1620;CosineDistance;false;false;false;false;16;3.1301;0.158;4.0867;0.09000000000000001;0.14250000000000002;0.040100000000000004;35.78
KMeans1620;CosineDistance;false;false;false;true;16;5.5564;0.3567;7.419300000000001;0.2659;0.1106;0.0397;6.49
KMeans1620;CosineDistance;false;false;true;false;16;63.4012;5.032900000000001;81.5531;4.6763;0.033100000000000004;0.0395;8.32
KMeans1620;CosineDistance;false;true;false;false;16;40.7847;4.133500000000001;69.05510000000001;4.4732;-0.0906;0.0463;24.89
KMeans1620;CosineDistance;false;true;false;true;16;6.6408000000000005;0.6157;10.2546;0.6462;-0.29000000000000004;0.0683;2.68
KMeans1620;CosineDistance;false;true;true;false;16;49616.5012;5342.6814;72020.7543;5324.3584;-0.325;0.0732;2.91
KMeans1620;CosineDistance;true;false;false;false;16;3.1659;0.15560000000000002;4.1273;0.0903;0.1393;0.0385;35.84
KMeans1620;CosineDistance;true;false;false;true;16;5.1808000000000005;0.35900000000000004;7.0593;0.2948;0.1134;0.0392;6.54
KMeans1620;CosineDistance;true;false;true;false;16;59.154900000000005;4.834700000000001;77.268;5.210500000000001;0.0379;0.0383;6.84
KMeans1620;CosineDistance;true;true;false;false;16;31.307100000000002;3.069;59.179500000000004;3.7745;-0.0438;0.044500000000000005;22.36
KMeans1620;CosineDistance;true;true;false;true;16;4.8255;0.5334;8.001900000000001;0.6137;-0.25420000000000004;0.0654;3.11
KMeans1620;CosineDistance;true;true;true;false;16;28444.2611;3722.6295;46655.803700000004;5097.8179;-0.2791;0.0694;2.8
KMeans1620;EuclideanDistance;false;false;false;false;16;2.0966;0.302;4.2697;0.15760000000000002;0.256;0.0632;47.69
KMeans1620;EuclideanDistance;false;false;false;true;16;5.2033000000000005;0.4325;8.664200000000001;0.3507;0.1621;0.040100000000000004;24.35
KMeans1620;EuclideanDistance;false;false;true;false;16;68.5561;5.2325;120.674;10.8216;0.13540000000000002;0.0376;28.62
KMeans1620;EuclideanDistance;false;true;false;false;16;17.1981;1.4754;77.4457;9.694600000000001;0.4293;0.0541;105.1
KMeans1620;EuclideanDistance;false;true;false;true;16;1.0121;0.0734;10.9418;1.5464;0.5719000000000001;0.0461;15.31
KMeans1620;EuclideanDistance;false;true;true;false;16;9278.4583;1031.2424;95796.7614;16828.2123;0.6613;0.056600000000000004;19.12
KMeans1620;EuclideanDistance;true;false;false;false;16;2.2264;0.2952;4.3385;0.1623;0.2472;0.058300000000000005;47.33
KMeans1620;EuclideanDistance;true;false;false;true;16;4.6988;0.43910000000000005;8.536200000000001;0.4506;0.1582;0.0453;25.96
KMeans1620;EuclideanDistance;true;false;true;false;16;65.44930000000001;4.9908;119.7497;10.207;0.1386;0.035500000000000004;25.87
KMeans1620;EuclideanDistance;true;true;false;false;16;14.3583;1.1724;66.477;8.9879;0.4209;0.047900000000000005;93.4
KMeans1620;EuclideanDistance;true;true;false;true;16;0.8206;0.0709;9.151;1.6931;0.6056;0.0376;16.3
KMeans1620;EuclideanDistance;true;true;true;false;16;5376.1066;1301.5663;60391.010800000004;17332.2974;0.6919000000000001;0.0499;13.67
KMeans1720;CosineDistance;false;false;false;false;17;3.0786000000000002;0.169;4.1016;0.09340000000000001;0.14500000000000002;0.0373;39.61
KMeans1720;CosineDistance;false;false;false;true;17;5.4802;0.3599;7.4615;0.269;0.115;0.0379;6.63
KMeans1720;CosineDistance;false;false;true;false;17;62.6437;5.0225;81.90610000000001;4.9596;0.0373;0.0381;6.85
KMeans1720;CosineDistance;false;true;false;false;17;40.1389;4.1051;68.9653;4.5887;-0.09380000000000001;0.0485;23.2
KMeans1720;CosineDistance;false;true;false;true;17;6.5252;0.6325000000000001;10.2992;0.6028;-0.3007;0.0685;2.83
KMeans1720;CosineDistance;false;true;true;false;17;48822.8945;5570.211;72344.142;5390.5789;-0.33140000000000003;0.0684;2.83
KMeans1720;CosineDistance;true;false;false;false;17;3.111;0.15660000000000002;4.1375;0.0956;0.1444;0.0364;37.76
KMeans1720;CosineDistance;true;false;false;true;17;5.1064;0.3371;7.0926;0.3;0.12200000000000001;0.0357;7.01
KMeans1720;CosineDistance;true;false;true;false;17;58.2802;4.5861;77.5925;5.2441;0.046200000000000005;0.0378;7.99
KMeans1720;CosineDistance;true;true;false;false;17;30.642000000000003;2.9853;59.040400000000005;3.7989;-0.0472;0.048100000000000004;23.47
KMeans1720;CosineDistance;true;true;false;true;17;4.672000000000001;0.4913;8.063500000000001;0.6708000000000001;-0.26030000000000003;0.0606;3.47
KMeans1720;CosineDistance;true;true;true;false;17;27656.7095;3500.5701000000004;46830.9179;5178.9220000000005;-0.2898;0.06670000000000001;3.12
KMeans1720;EuclideanDistance;false;false;false;false;17;2.0533;0.2927;4.2817;0.1565;0.25520000000000004;0.0637;48.93
KMeans1720;EuclideanDistance;false;false;false;true;17;5.0755;0.46390000000000003;8.6781;0.34590000000000004;0.165;0.0403;24.98
KMeans1720;EuclideanDistance;false;false;true;false;17;67.67830000000001;5.1925;120.3944;9.9291;0.13920000000000002;0.0376;27.81
KMeans1720;EuclideanDistance;false;true;false;false;17;16.598100000000002;1.3901000000000001;77.11160000000001;9.5013;0.4274;0.0485;103.43
KMeans1720;EuclideanDistance;false;true;false;true;17;0.9622;0.069;10.9052;1.4848000000000001;0.5737;0.0436;16.62
KMeans1720;EuclideanDistance;false;true;true;false;17;8868.0786;721.639;96033.5651;14463.341900000001;0.66;0.0585;27.19
KMeans1720;EuclideanDistance;true;false;false;false;17;2.1854;0.2812;4.3441;0.16740000000000002;0.2446;0.0582;49.55
KMeans1720;EuclideanDistance;true;false;false;true;17;4.6234;0.4199;8.5515;0.42050000000000004;0.1643;0.0448;25.95
KMeans1720;EuclideanDistance;true;false;true;false;17;64.1862;5.2298;119.1256;10.1234;0.1431;0.0371;30.03
KMeans1720;EuclideanDistance;true;true;false;false;17;13.8625;1.0447;66.1999;8.9242;0.4203;0.0483;103.77
KMeans1720;EuclideanDistance;true;true;false;true;17;0.7886000000000001;0.06470000000000001;9.2226;1.6397000000000002;0.6022000000000001;0.0386;17.2
KMeans1720;EuclideanDistance;true;true;true;false;17;5169.4289;1227.3329;60478.315200000005;16547.075800000002;0.6843;0.0531;15.35
KMeans1820;CosineDistance;false;false;false;false;18;3.0303;0.16240000000000002;4.1113;0.096;0.15330000000000002;0.0376;40.18
KMeans1820;CosineDistance;false;false;false;true;18;5.413200000000001;0.3578;7.4903;0.2581;0.11850000000000001;0.0361;8.5
KMeans1820;CosineDistance;false;false;true;false;18;62.0692;5.0576;82.343;4.9947;0.041100000000000005;0.037700000000000004;8.54
KMeans1820;CosineDistance;false;true;false;false;18;39.6052;3.9214;69.20100000000001;4.3728;-0.0981;0.0461;28.05
KMeans1820;CosineDistance;false;true;false;true;18;6.4138;0.6005;10.3124;0.6295000000000001;-0.30910000000000004;0.06670000000000001;3.59
KMeans1820;CosineDistance;false;true;true;false;18;47932.455;5317.4777;72492.4203;5514.7794;-0.34040000000000004;0.0656;3.39
KMeans1820;CosineDistance;true;false;false;false;18;3.0694000000000004;0.1527;4.151800000000001;0.095;0.1519;0.0378;40.02
KMeans1820;CosineDistance;true;false;false;true;18;5.043;0.34690000000000004;7.11;0.2813;0.12190000000000001;0.0354;8.42
KMeans1820;CosineDistance;true;false;true;false;18;57.736200000000004;4.6456;77.98310000000001;5.0173000000000005;0.050100000000000006;0.0383;8.93
KMeans1820;CosineDistance;true;true;false;false;18;30.261400000000002;2.9847;59.3408;3.6441000000000003;-0.049100000000000005;0.0471;24.81
KMeans1820;CosineDistance;true;true;false;true;18;4.5492;0.5061;8.0398;0.6828000000000001;-0.26280000000000003;0.0565;3.31
KMeans1820;CosineDistance;true;true;true;false;18;26744.606200000002;3419.3678;46950.295000000006;5231.1468;-0.29650000000000004;0.061500000000000006;3.08
KMeans1820;EuclideanDistance;false;false;false;false;18;2.0232;0.2762;4.299300000000001;0.154;0.2589;0.059800000000000006;52.09
KMeans1820;EuclideanDistance;false;false;false;true;18;4.9919;0.4449;8.6822;0.35600000000000004;0.16690000000000002;0.0391;26.39
KMeans1820;EuclideanDistance;false;false;true;false;18;66.2859;4.5392;120.2256;9.6455;0.1447;0.0381;30.05
KMeans1820;EuclideanDistance;false;true;false;false;18;16.0384;1.3474000000000002;77.0603;9.4398;0.4247;0.042800000000000005;118.67
KMeans1820;EuclideanDistance;false;true;false;true;18;0.9221;0.0608;10.897;1.411;0.5741;0.0414;17.6
KMeans1820;EuclideanDistance;false;true;true;false;18;8433.018600000001;514.2442;95106.6389;12890.937800000002;0.6546000000000001;0.0557;22.34
KMeans1820;EuclideanDistance;true;false;false;false;18;2.1516;0.26280000000000003;4.3636;0.1656;0.2499;0.056;51.19
KMeans1820;EuclideanDistance;true;false;false;true;18;4.542;0.41040000000000004;8.5501;0.4068;0.16740000000000002;0.044000000000000004;27.55
KMeans1820;EuclideanDistance;true;false;true;false;18;62.98500000000001;4.6477;118.54870000000001;10.2331;0.14800000000000002;0.0374;29.85
KMeans1820;EuclideanDistance;true;true;false;false;18;13.474300000000001;0.9613;66.1842;8.3818;0.4123;0.0472;108.14
KMeans1820;EuclideanDistance;true;true;false;true;18;0.7579;0.060000000000000005;9.2329;1.5982;0.5989;0.038700000000000005;20.31
KMeans1820;EuclideanDistance;true;true;true;false;18;5048.2918;1132.314;61355.3548;15756.6591;0.6827000000000001;0.0538;14.91
KMeans1920;CosineDistance;false;false;false;false;19;2.9825;0.159;4.1275;0.0966;0.1602;0.0358;41.58
KMeans1920;CosineDistance;false;false;false;true;19;5.3563;0.3593;7.5163;0.2514;0.12380000000000001;0.0364;8.74
KMeans1920;CosineDistance;false;false;true;false;19;61.5247;5.094;82.8053;4.9725;0.0448;0.038;9.21
KMeans1920;CosineDistance;false;true;false;false;19;38.9696;3.8906;69.4825;4.478800000000001;-0.1023;0.046;30.36
KMeans1920;CosineDistance;false;true;false;true;19;6.303100000000001;0.6002000000000001;10.3697;0.6296;-0.3118;0.0659;3.66
KMeans1920;CosineDistance;false;true;true;false;19;46988.898100000006;5231.5697;72573.49250000001;5639.5737;-0.3422;0.069;3.8
KMeans1920;CosineDistance;true;false;false;false;19;3.0293;0.1584;4.1669;0.09570000000000001;0.15710000000000002;0.0381;40.84
KMeans1920;CosineDistance;true;false;false;true;19;4.9745;0.3296;7.151800000000001;0.2645;0.1283;0.0352;8.09
KMeans1920;CosineDistance;true;false;true;false;19;57.095800000000004;4.3323;78.4513;5.0422;0.0577;0.038700000000000005;8.55
KMeans1920;CosineDistance;true;true;false;false;19;29.677100000000003;2.9943;59.5255;3.5716;-0.054700000000000006;0.045000000000000005;31.61
KMeans1920;CosineDistance;true;true;false;true;19;4.4696;0.49100000000000005;8.1023;0.6542;-0.2645;0.0562;3.2
KMeans1920;CosineDistance;true;true;true;false;19;26218.364700000002;3391.7511;47191.1252;5200.3938;-0.2979;0.0645;3.89
KMeans1920;EuclideanDistance;false;false;false;false;19;1.9827000000000001;0.2602;4.3074;0.1519;0.2555;0.058300000000000005;54.57
KMeans1920;EuclideanDistance;false;false;false;true;19;4.9067;0.4414;8.6861;0.338;0.1704;0.0385;30.7
KMeans1920;EuclideanDistance;false;false;true;false;19;65.03150000000001;4.7508;120.04260000000001;9.050600000000001;0.1517;0.037700000000000004;33.08
KMeans1920;EuclideanDistance;false;true;false;false;19;15.561100000000001;1.2374;77.10510000000001;10.277000000000001;0.4197;0.044500000000000005;125.41
KMeans1920;EuclideanDistance;false;true;false;true;19;0.8869;0.054400000000000004;10.859;1.3867;0.5713;0.036500000000000005;20.8
KMeans1920;EuclideanDistance;false;true;true;false;19;7981.5767000000005;409.22020000000003;94655.63100000001;12597.305900000001;0.6534;0.056900000000000006;24.63
KMeans1920;EuclideanDistance;true;false;false;false;19;2.099;0.2421;4.3771;0.1637;0.2516;0.0562;54.76
KMeans1920;EuclideanDistance;true;false;false;true;19;4.4636000000000005;0.452;8.5688;0.39940000000000003;0.1703;0.04;28.14
KMeans1920;EuclideanDistance;true;false;true;false;19;61.8303;4.536700000000001;117.6757;9.4612;0.1519;0.0356;30.83
KMeans1920;EuclideanDistance;true;true;false;false;19;13.0062;0.9453;66.1496;8.6407;0.4147;0.0468;121.94
KMeans1920;EuclideanDistance;true;true;false;true;19;0.7299;0.0565;9.3574;1.5627;0.5943;0.039;20.34
KMeans1920;EuclideanDistance;true;true;true;false;19;4824.190500000001;1067.3721;60927.965000000004;15438.859100000001;0.6755;0.0534;15.34
KMeans2020;CosineDistance;false;false;false;false;20;2.9529;0.1627;4.1386;0.09380000000000001;0.1641;0.0347;51.21
KMeans2020;CosineDistance;false;false;false;true;20;5.2988;0.3639;7.547000000000001;0.2466;0.1264;0.034300000000000004;8.91
KMeans2020;CosineDistance;false;false;true;false;20;60.784800000000004;5.060700000000001;82.96390000000001;4.6431000000000004;0.049600000000000005;0.0364;9.67
KMeans2020;CosineDistance;false;true;false;false;20;38.3145;3.8297000000000003;69.5868;4.1629000000000005;-0.10300000000000001;0.0456;29.24
KMeans2020;CosineDistance;false;true;false;true;20;6.1695;0.5742;10.3712;0.5939;-0.3259;0.06330000000000001;5.29
KMeans2020;CosineDistance;false;true;true;false;20;46375.1262;4943.9695;72953.7522;5384.8684;-0.35000000000000003;0.06570000000000001;3.53
KMeans2020;CosineDistance;true;false;false;false;20;2.994;0.1504;4.1783;0.0964;0.163;0.0381;46.89
KMeans2020;CosineDistance;true;false;false;true;20;4.9101;0.332;7.182300000000001;0.2746;0.1307;0.0357;9.39
KMeans2020;CosineDistance;true;false;true;false;20;56.319100000000006;4.3641000000000005;78.6609;4.8927000000000005;0.0608;0.0388;9.75
KMeans2020;CosineDistance;true;true;false;false;20;29.1417;2.887;59.4925;3.4796;-0.0589;0.0454;30.32
KMeans2020;CosineDistance;true;true;false;true;20;4.339;0.4713;8.135200000000001;0.6659;-0.2696;0.056;4.85
KMeans2020;CosineDistance;true;true;true;false;20;25506.8622;3515.8528;47534.9545;5344.474200000001;-0.3043;0.0658;3.64
KMeans2020;EuclideanDistance;false;false;false;false;20;1.9376;0.2687;4.314900000000001;0.1535;0.2556;0.0548;60.96
KMeans2020;EuclideanDistance;false;false;false;true;20;4.841200000000001;0.4567;8.714500000000001;0.3403;0.1743;0.038400000000000004;30.94
KMeans2020;EuclideanDistance;false;false;true;false;20;63.982400000000005;4.6859;119.87010000000001;8.8179;0.1563;0.0386;32.86
KMeans2020;EuclideanDistance;false;true;false;false;20;15.1005;1.2002000000000002;76.9143;9.9071;0.41540000000000005;0.0454;126.27
KMeans2020;EuclideanDistance;false;true;false;true;20;0.8516;0.0494;10.8046;1.312;0.5699000000000001;0.034300000000000004;25.88
KMeans2020;EuclideanDistance;false;true;true;false;20;7590.7208;316.6798;93331.6144;12160.927300000001;0.647;0.056600000000000004;25.12
KMeans2020;EuclideanDistance;true;false;false;false;20;2.0614;0.2396;4.384;0.1602;0.2533;0.052000000000000005;55.78
KMeans2020;EuclideanDistance;true;false;false;true;20;4.3856;0.4273;8.5493;0.405;0.1738;0.038900000000000004;29.39
KMeans2020;EuclideanDistance;true;false;true;false;20;60.605000000000004;4.6411;117.2916;9.546800000000001;0.1549;0.037700000000000004;35.63
KMeans2020;EuclideanDistance;true;true;false;false;20;12.5411;0.898;65.3004;8.8719;0.4103;0.0471;128.59
KMeans2020;EuclideanDistance;true;true;false;true;20;0.7001000000000001;0.0536;9.313;1.5558;0.5910000000000001;0.034300000000000004;29.47
KMeans2020;EuclideanDistance;true;true;true;false;20;4590.7897;1014.7227;59714.1675;14882.832600000002;0.6655;0.054;16.15
KMeans2120;CosineDistance;false;false;false;false;21;2.9125;0.15960000000000002;4.1469000000000005;0.0921;0.1671;0.0344;49.84
KMeans2120;CosineDistance;false;false;false;true;21;5.237;0.3451;7.560300000000001;0.2391;0.1308;0.0345;9.49
KMeans2120;CosineDistance;false;false;true;false;21;60.0369;4.8241000000000005;83.03490000000001;4.7032;0.0543;0.0354;10.59
KMeans2120;CosineDistance;false;true;false;false;21;37.717800000000004;3.8015000000000003;69.6919;4.2421;-0.10300000000000001;0.0449;29.81
KMeans2120;CosineDistance;false;true;false;true;21;6.0727;0.5923;10.371500000000001;0.604;-0.33390000000000003;0.06280000000000001;3.64
KMeans2120;CosineDistance;false;true;true;false;21;45879.5421;5059.7415;72934.5056;5471.9838;-0.3552;0.06520000000000001;3.82
KMeans2120;CosineDistance;true;false;false;false;21;2.9543;0.1403;4.1908;0.09430000000000001;0.1653;0.036000000000000004;44.82
KMeans2120;CosineDistance;true;false;false;true;21;4.8346;0.3221;7.2134;0.2667;0.1327;0.037000000000000005;9.74
KMeans2120;CosineDistance;true;false;true;false;21;55.49;4.1946;79.1376;4.8424000000000005;0.0644;0.0396;10.09
KMeans2120;CosineDistance;true;true;false;false;21;28.544600000000003;2.8593;59.526;3.4370000000000003;-0.0629;0.0434;30.75
KMeans2120;CosineDistance;true;true;false;true;21;4.2472;0.48660000000000003;8.1274;0.6633;-0.2783;0.0645;3.49
KMeans2120;CosineDistance;true;true;true;false;21;24917.0357;3507.6728000000003;47276.9679;5295.3391;-0.313;0.0736;3.59
