ClusterAlgorithm;DistanceFunction;Synonyms;GermaNetFunction;Word2VecAdd;Word2VecAverage;k;CohesionAvg;CohesionStd;SeperationAvg;SeperationStd;SilhouetteAvg;SilhouetteStd;RuntimeAvg(ms)
ClusterART;Not needed;true;true;false;false;15;30.2939;0.0;59.0643;0.0;0.0189;0.0;11618.75
ClusterART;Not needed;true;true;false;false;16;30.2939;0.0;59.0643;0.0;0.0189;0.0;11494.36
ClusterART;Not needed;true;true;false;false;17;30.2939;0.0;59.0643;0.0;0.0189;0.0;7261.39
ClusterART;Not needed;true;true;false;false;18;30.2939;0.0;59.0643;0.0;0.0189;0.0;11381.17
ClusterART;Not needed;true;true;false;false;19;30.2939;0.0;59.0643;0.0;0.0189;0.0;11581.06
ClusterART;Not needed;true;true;false;false;2;60.7441;0.0;36.699600000000004;0.0;0.1375;0.0;4973.35
ClusterART;Not needed;true;true;false;false;20;30.2939;0.0;59.0643;0.0;0.0189;0.0;7015.42
ClusterART;Not needed;true;true;false;false;21;30.2939;0.0;59.0643;0.0;0.0189;0.0;7871.75
ClusterART;Not needed;true;true;false;false;22;30.2939;0.0;59.0643;0.0;0.0189;0.0;6640.07
ClusterART;Not needed;true;true;false;false;23;30.2939;0.0;59.0643;0.0;0.0189;0.0;11210.06
ClusterART;Not needed;true;true;false;false;24;30.2939;0.0;59.0643;0.0;0.0189;0.0;11438.83
ClusterART;Not needed;true;true;false;false;25;30.2939;0.0;59.0643;0.0;0.0189;0.0;10942.78
ClusterART;Not needed;true;true;false;false;26;30.2939;0.0;59.0643;0.0;0.0189;0.0;11456.9
ClusterART;Not needed;true;true;false;false;27;30.2939;0.0;59.0643;0.0;0.0189;0.0;10638.5
ClusterART;Not needed;true;true;false;false;28;30.2939;0.0;59.0643;0.0;0.0189;0.0;7868.46
ClusterART;Not needed;true;true;false;false;29;30.2939;0.0;59.0643;0.0;0.0189;0.0;11542.68
ClusterART;Not needed;true;true;false;false;3;46.626200000000004;0.0;47.3269;0.0;0.11470000000000001;0.0;6320.93
ClusterART;Not needed;true;true;false;false;30;30.2939;0.0;59.0643;0.0;0.0189;0.0;7999.31
ClusterART;Not needed;true;true;false;false;4;44.920500000000004;0.0;57.9591;0.0;0.0877;0.0;8506.3
ClusterART;Not needed;true;true;false;false;5;48.1101;0.0;60.023900000000005;0.0;0.0159;0.0;8342.1
ClusterART;Not needed;true;true;false;false;6;40.072;0.0;60.1953;0.0;-0.0695;0.0;9136.89
ClusterART;Not needed;true;true;false;false;7;34.5078;0.0;58.125800000000005;0.0;0.0;0.0;10247.8
ClusterART;Not needed;true;true;false;false;8;34.1492;0.0;61.4003;0.0;0.0181;0.0;9805.6
ClusterART;Not needed;true;true;false;false;9;30.2939;0.0;59.0643;0.0;0.0189;0.0;10577.24
FuzzyCMeans1020;CosineDistance;false;false;false;false;10;3.5505;0.2446;3.7859000000000003;0.35900000000000004;0.0432;0.0332;129.82
FuzzyCMeans1020;CosineDistance;false;false;false;true;10;6.2491;0.17350000000000002;6.1307;0.2756;-0.0247;0.0162;22.14
FuzzyCMeans1020;CosineDistance;false;false;true;false;10;70.1984;3.0555000000000003;68.2419;4.075;-0.0868;0.0224;22.66
FuzzyCMeans1020;CosineDistance;false;true;false;false;10;49.8138;5.2532000000000005;71.57730000000001;5.613;-0.0402;0.0596;140.79
FuzzyCMeans1020;CosineDistance;false;true;false;true;10;1.5495;0.18000000000000002;2.2522;0.2869;-0.1246;0.0551;10.52
FuzzyCMeans1020;CosineDistance;false;true;true;false;10;10966.9469;1648.6697000000001;14393.971000000001;1953.6477;-0.2021;0.0565;11.14
FuzzyCMeans1020;CosineDistance;true;false;false;false;10;3.6334;0.2131;3.8945000000000003;0.2149;0.0381;0.0302;111.49
FuzzyCMeans1020;CosineDistance;true;false;false;true;10;6.1564000000000005;0.153;5.9823;0.2624;-0.024900000000000002;0.013600000000000001;22.25
FuzzyCMeans1020;CosineDistance;true;false;true;false;10;71.38300000000001;2.8754;68.6096;3.9076000000000004;-0.0781;0.022000000000000002;25.61
FuzzyCMeans1020;CosineDistance;true;true;false;false;10;36.6334;4.8045;62.651900000000005;4.8604;0.044000000000000004;0.07830000000000001;144.77
FuzzyCMeans1020;CosineDistance;true;true;false;true;10;1.0010000000000001;0.2025;1.8285;0.7517;-0.049600000000000005;0.083;25.36
FuzzyCMeans1020;CosineDistance;true;true;true;false;10;4607.2144;986.3733000000001;6768.6337;1365.3942;-0.1318;0.0792;12.26
FuzzyCMeans1020;EuclideanDistance;false;false;false;false;10;1.3110000000000002;0.3195;0.5204;0.4179;0.0324;0.024900000000000002;255.51
FuzzyCMeans1020;EuclideanDistance;false;false;false;true;10;1.9242000000000001;0.35710000000000003;2.6369000000000002;0.9013;0.0536;0.052000000000000005;66.98
FuzzyCMeans1020;EuclideanDistance;false;false;true;false;10;15.1264;0.0;1.8236;0.0;0.033;0.0;155.65
FuzzyCMeans1020;EuclideanDistance;false;true;false;false;10;21.2042;1.2215;56.6336;6.578600000000001;0.3373;0.043300000000000005;2785.78
FuzzyCMeans1020;EuclideanDistance;false;true;false;true;10;0.46830000000000005;0.0095;2.6910000000000003;0.1298;0.5224;0.0339;183.99
FuzzyCMeans1020;EuclideanDistance;false;true;true;false;10;12362.5822;2046.1370000000002;53405.1806;12193.6866;0.5815;0.0471;239.34
FuzzyCMeans1020;EuclideanDistance;true;false;false;false;10;1.2217;0.3392;0.5636;0.40990000000000004;0.0557;0.031200000000000002;210.28
FuzzyCMeans1020;EuclideanDistance;true;false;false;true;10;1.6635;0.3639;1.6148;0.6126;0.024200000000000003;0.0434;62.63
FuzzyCMeans1020;EuclideanDistance;true;false;true;false;10;14.9304;0.0;1.7619;0.0;0.0297;0.0;131.52
FuzzyCMeans1020;EuclideanDistance;true;true;false;false;10;14.904;1.1499000000000001;31.114800000000002;6.7376000000000005;0.32980000000000004;0.0514;2814.45
FuzzyCMeans1020;EuclideanDistance;true;true;false;true;10;0.3597;0.010100000000000001;1.7766000000000002;0.1615;0.5596;0.0361;153.22
